source_file,source_row_number,raw_record_id,date,time,observed_at,needs_review,review_reasons,possible_normalized_duplicate,normalized_duplicate_group,input_raw_record_id,input_source_file,input_source_sheet,input_source_row_number,input_observed_at,input_needs_review,input_review_reasons,water_in_return,mins_added,return_now,nutrient_solution,ph_down,how_much_consumed,leak_or_no,how_many_planted,problems,plant,seed_or_seedling,age,watered_amount,how_many_plants_planted,problems_faced,date_raw,how_much_consumed_raw,leak_or_no_raw,mins_added_raw,ph_down_raw,plant_raw,return_now_raw,seed_or_seedling_raw,time_raw,water_in_return_raw,watered_amount_raw,mins_added_minutes,mins_added_parse_status,water_in_return_liters,water_in_return_liters_parse_status,return_now_liters,return_now_liters_parse_status,how_much_consumed_liters,how_much_consumed_liters_parse_status,watered_amount_liters,watered_amount_liters_parse_status,ph_down_milliliters,ph_down_milliliters_parse_status,leak_reported,problem_notes,planting_notes,water_in_return_liters_possible_outlier,return_now_liters_possible_outlier,how_much_consumed_liters_possible_outlier,watered_amount_liters_possible_outlier,ph_down_milliliters_possible_outlier,mins_added_minutes_possible_outlier,age_raw,date_raw_source,how_many_planted_raw,how_many_plants_planted_raw,how_much_consumed_raw_source,how_much_consumed_liters_raw,input_observed_at_raw,leak_or_no_raw_source,mins_added_raw_source,mins_added_minutes_raw,nutrient_solution_raw,ph_down_raw_source,ph_down_milliliters_raw,plant_raw_source,planting_notes_raw,problem_notes_raw,problems_raw,problems_faced_raw,return_now_raw_source,return_now_liters_raw,seed_or_seedling_raw_source,time_raw_source,water_in_return_raw_source,water_in_return_liters_raw,watered_amount_raw_source,watered_amount_liters_raw,date_date_parse_status,mins_added_minutes_parse_status,mins_added_minutes_numeric_parse_status,water_in_return_liters_numeric_parse_status,return_now_liters_numeric_parse_status,how_much_consumed_liters_numeric_parse_status,watered_amount_liters_numeric_parse_status,ph_down_milliliters_numeric_parse_status
cleaned_data.csv,128,cleaned_data.csv::row_128,2025-10-29,09:21:00,2025-10-29T09:21:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_66,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,66,2025-10-29T09:21:00,False,,130L,,,,,15L,major leaking in A shape,Peppers only,,,,,,,,2025-10-29 00:00:00,15L,major leaking in A shape,-,-,,-,,09:21:00,130L,,,missing,130.0,parsed,,missing,15.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-10-29,Peppers only,,15L,15.0,2025-10-29T09:21:00,major leaking in A shape,,,,,,,Peppers only,,,,,,,09:21:00,130L,130.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
cleaned_data.csv,129,cleaned_data.csv::row_129,2025-10-30,10:33:00,2025-10-30T10:33:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_67,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,67,2025-10-30T10:33:00,False,,115L,,,,,15L,major leaking in A shape,Peppers only,,,,,,,,2025-10-30 00:00:00,15L,major leaking in A shape,-,-,,-,,10:33:00,115L,,,missing,115.0,parsed,,missing,15.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-10-30,Peppers only,,15L,15.0,2025-10-30T10:33:00,major leaking in A shape,,,,,,,Peppers only,,,,,,,10:33:00,115L,115.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
cleaned_data.csv,130,cleaned_data.csv::row_130,2025-10-31,09:34:00,2025-10-31T09:34:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_68,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,68,2025-10-31T09:34:00,False,,100L,2 mins,160L,,,15L,major leaking in A shape,Peppers only,,,,,,,,2025-10-31 00:00:00,15L,major leaking in A shape,2 mins,-,,160L,,09:34:00,100L,,2.0,parsed,100.0,parsed,160.0,parsed,15.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-10-31,Peppers only,,15L,15.0,2025-10-31T09:34:00,major leaking in A shape,2 mins,2.0,,,,,Peppers only,,,,160L,160.0,,09:34:00,100L,100.0,,,parsed,parsed,parsed,parsed,parsed,parsed,missing,missing
cleaned_data.csv,131,cleaned_data.csv::row_131,2025-10-31,12:01:00,2025-10-31T12:01:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_69,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,69,2025-10-31T12:01:00,False,,,1 min,200L,1L 500A 1L 500B NFT 100A 100B gutters,,,major leaking in A shape,Peppers only,,,,,,,,2025-10-31 00:00:00,-,major leaking in A shape,1 min,-,,200L,,12:01:00,-,,1.0,parsed,,missing,200.0,parsed,,missing,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-10-31,Peppers only,,,,2025-10-31T12:01:00,major leaking in A shape,1 min,1.0,1L 500A 1L 500B NFT 100A 100B gutters,,,,Peppers only,,,,200L,200.0,,12:01:00,,,,,parsed,parsed,parsed,missing,parsed,missing,missing,missing
cleaned_data.csv,132,cleaned_data.csv::row_132,2025-11-03,09:24:00,2025-11-03T09:24:00,True,how_much_consumed_contains_context_or_uncertainty,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_70,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,70,2025-11-03T09:24:00,True,how_much_consumed_contains_context_or_uncertainty,155L,,,,,45L (weekend),major leaking in A shape,Peppers only,,,,,,,,2025-11-03 00:00:00,45L (weekend),major leaking in A shape,-,-,,-,,09:24:00,155L,,,missing,155.0,parsed,,missing,45.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-11-03,Peppers only,,45L (weekend),45.0,2025-11-03T09:24:00,major leaking in A shape,,,,,,,Peppers only,,,,,,,09:24:00,155L,155.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
cleaned_data.csv,133,cleaned_data.csv::row_133,2025-11-04,07:54:00,2025-11-04T07:54:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_71,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,71,2025-11-04T07:54:00,False,,140L,,,,,15L,major leaking in A shape,Peppers only,,,,,,,,2025-11-04 00:00:00,15L,major leaking in A shape,-,-,,-,,07:54:00,140L,,,missing,140.0,parsed,,missing,15.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-11-04,Peppers only,,15L,15.0,2025-11-04T07:54:00,major leaking in A shape,,,,,,,Peppers only,,,,,,,07:54:00,140L,140.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
cleaned_data.csv,134,cleaned_data.csv::row_134,2025-11-05,15:15:00,2025-11-05T15:15:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_72,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,72,2025-11-05T15:15:00,False,,100L,,,,,40L,major leaking in A shape,Peppers only,pump wasn't working and water was stuck in the temporary tank,,,,,,,2025-11-05 00:00:00,40L,major leaking in A shape,-,-,,-,,15:15:00,100L,,,missing,100.0,parsed,,missing,40.0,parsed,,missing,,missing,True,pump wasn't working and water was stuck in the temporary tank,Peppers only,False,False,False,False,False,False,,2025-11-05,Peppers only,,40L,40.0,2025-11-05T15:15:00,major leaking in A shape,,,,,,,Peppers only,pump wasn't working and water was stuck in the temporary tank,pump wasn't working and water was stuck in the temporary tank,,,,,15:15:00,100L,100.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
cleaned_data.csv,135,cleaned_data.csv::row_135,2025-11-06,08:06:00,2025-11-06T08:06:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_73,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,73,2025-11-06T08:06:00,False,,85L,2 mins,150L,500A500B NFT,,15L,leaking in A shape,Peppers only,,,,,,,,2025-11-06 00:00:00,15L,leaking in A shape,2 mins,-,,150L,,08:06:00,85L,,2.0,parsed,85.0,parsed,150.0,parsed,15.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-11-06,Peppers only,,15L,15.0,2025-11-06T08:06:00,leaking in A shape,2 mins,2.0,500A500B NFT,,,,Peppers only,,,,150L,150.0,,08:06:00,85L,85.0,,,parsed,parsed,parsed,parsed,parsed,parsed,missing,missing
cleaned_data.csv,136,cleaned_data.csv::row_136,2025-11-07,10:44:00,2025-11-07T10:44:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_74,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,74,2025-11-07T10:44:00,False,,135L,2 mins (12:23 PM),200L,500A500B NFT,,15L,leaking in A shape and gutters now too,Peppers only,,,,,,,,2025-11-07 00:00:00,15L,leaking in A shape and gutters now too,2 mins (12:23 PM),-,,200L,,10:44:00,135L,,2.0,parsed,135.0,parsed,200.0,parsed,15.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-11-07,Peppers only,,15L,15.0,2025-11-07T10:44:00,leaking in A shape and gutters now too,2 mins (12:23 PM),2.0,500A500B NFT,,,,Peppers only,,,,200L,200.0,,10:44:00,135L,135.0,,,parsed,parsed,parsed,parsed,parsed,parsed,missing,missing
cleaned_data.csv,137,cleaned_data.csv::row_137,2025-11-10,08:48:00,2025-11-10T08:48:00,True,how_much_consumed_contains_context_or_uncertainty,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_75,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,75,2025-11-10T08:48:00,True,how_much_consumed_contains_context_or_uncertainty,160L,,,,,40L (weekend),leaking in A shape and gutters now too,Peppers only,gutters leak is around 2L and A shape 2L and more,,,,,,,2025-11-10 00:00:00,40L (weekend),leaking in A shape and gutters now too,-,-,,-,,08:48:00,160L,,,missing,160.0,parsed,,missing,40.0,parsed,,missing,,missing,True,gutters leak is around 2L and A shape 2L and more,Peppers only,False,False,False,False,False,False,,2025-11-10,Peppers only,,40L (weekend),40.0,2025-11-10T08:48:00,leaking in A shape and gutters now too,,,,,,,Peppers only,gutters leak is around 2L and A shape 2L and more,gutters leak is around 2L and A shape 2L and more,,,,,08:48:00,160L,160.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
cleaned_data.csv,138,cleaned_data.csv::row_138,2025-11-11,10:42:00,2025-11-11T10:42:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_76,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,76,2025-11-11T10:42:00,False,,150L,,,,,10L,leaking in A shape,Peppers only,Friday I made the EC 1700 and now its around 1500,,,,,,,2025-11-11 00:00:00,10L,leaking in A shape,-,-,,-,,10:42:00,150L,,,missing,150.0,parsed,,missing,10.0,parsed,,missing,,missing,True,Friday I made the EC 1700 and now its around 1500,Peppers only,False,False,False,False,False,False,,2025-11-11,Peppers only,,10L,10.0,2025-11-11T10:42:00,leaking in A shape,,,,,,,Peppers only,Friday I made the EC 1700 and now its around 1500,Friday I made the EC 1700 and now its around 1500,,,,,10:42:00,150L,150.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
cleaned_data.csv,139,cleaned_data.csv::row_139,2025-11-12,09:06:00,2025-11-12T09:06:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_77,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,77,2025-11-12T09:06:00,False,,130L,1 min,160L,100A 100B NFT,,20L,leaking in A shape,Peppers only,,,,,,,,2025-11-12 00:00:00,20L,leaking in A shape,1 min,-,,160L,,09:06:00,130L,,1.0,parsed,130.0,parsed,160.0,parsed,20.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-11-12,Peppers only,,20L,20.0,2025-11-12T09:06:00,leaking in A shape,1 min,1.0,100A 100B NFT,,,,Peppers only,,,,160L,160.0,,09:06:00,130L,130.0,,,parsed,parsed,parsed,parsed,parsed,parsed,missing,missing
cleaned_data.csv,140,cleaned_data.csv::row_140,2025-11-13,11:17:00,2025-11-13T11:17:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_78,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,78,2025-11-13T11:17:00,False,,150L,,,,,10L,leaking in A shape,Peppers only,,,,,,,,2025-11-13 00:00:00,10L,leaking in A shape,-,-,,-,,11:17:00,150L,,,missing,150.0,parsed,,missing,10.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-11-13,Peppers only,,10L,10.0,2025-11-13T11:17:00,leaking in A shape,,,,,,,Peppers only,,,,,,,11:17:00,150L,150.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
cleaned_data.csv,141,cleaned_data.csv::row_141,2025-11-14,11:17:00,2025-11-14T11:17:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_79,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,79,2025-11-14T11:17:00,False,,135L,2 mins,200L,500A500B NFT,,15L,leaking in A shape,Peppers only (92 days old on gutters) (147 days old total since seeding),,,,,,,,2025-11-14 00:00:00,15L,leaking in A shape,2 mins,-,,200L,,11:17:00,135L,,2.0,parsed,135.0,parsed,200.0,parsed,15.0,parsed,,missing,,missing,True,,Peppers only (92 days old on gutters) (147 days old total since seeding),False,False,False,False,False,False,,2025-11-14,Peppers only (92 days old on gutters) (147 days old total since seeding),,15L,15.0,2025-11-14T11:17:00,leaking in A shape,2 mins,2.0,500A500B NFT,,,,Peppers only (92 days old on gutters) (147 days old total since seeding),,,,200L,200.0,,11:17:00,135L,135.0,,,parsed,parsed,parsed,parsed,parsed,parsed,missing,missing
cleaned_data.csv,142,cleaned_data.csv::row_142,2025-11-17,09:43:00,2025-11-17T09:43:00,True,how_much_consumed_contains_context_or_uncertainty,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_80,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,80,2025-11-17T09:43:00,True,how_much_consumed_contains_context_or_uncertainty,150L,,,,,50L (weekend),Major leaking in A shape from temporary tank as well,Peppers only,,,,,,,,2025-11-17 00:00:00,50L (weekend),Major leaking in A shape from temporary tank as well,-,-,,-,,09:43:00,150L,,,missing,150.0,parsed,,missing,50.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-11-17,Peppers only,,50L (weekend),50.0,2025-11-17T09:43:00,Major leaking in A shape from temporary tank as well,,,,,,,Peppers only,,,,,,,09:43:00,150L,150.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
cleaned_data.csv,143,cleaned_data.csv::row_143,2025-11-18,10:36:00,2025-11-18T10:36:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_81,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,81,2025-11-18T10:36:00,False,,130L,,,,,20L,Major leaking in A shape from temporary tank as well,Peppers only,,,,,,,,2025-11-18 00:00:00,20L,Major leaking in A shape from temporary tank as well,-,-,,-,,10:36:00,130L,,,missing,130.0,parsed,,missing,20.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-11-18,Peppers only,,20L,20.0,2025-11-18T10:36:00,Major leaking in A shape from temporary tank as well,,,,,,,Peppers only,,,,,,,10:36:00,130L,130.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
cleaned_data.csv,144,cleaned_data.csv::row_144,2025-11-19,08:36:00,2025-11-19T08:36:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_82,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,82,2025-11-19T08:36:00,False,,110L,1 min 30 secs,160L (2:47 PM),300A 300B,,20L,Major leaking in A shape from temporary tank as well,Peppers only,,,,,,,,2025-11-19 00:00:00,20L,Major leaking in A shape from temporary tank as well,1 min 30 secs,-,,160L (2:47 PM),,08:36:00,110L,,1.5,parsed,110.0,parsed,160.0,parsed,20.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-11-19,Peppers only,,20L,20.0,2025-11-19T08:36:00,Major leaking in A shape from temporary tank as well,1 min 30 secs,1.5,300A 300B,,,,Peppers only,,,,160L (2:47 PM),160.0,,08:36:00,110L,110.0,,,parsed,parsed,parsed,parsed,parsed,parsed,missing,missing
cleaned_data.csv,145,cleaned_data.csv::row_145,2025-11-20,09:38:00,2025-11-20T09:38:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_83,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,83,2025-11-20T09:38:00,False,,145L,,,,,15L,so much leaking,Peppers only,,,,,,,,2025-11-20 00:00:00,15L,so much leaking,-,-,,-,,09:38:00,145L,,,missing,145.0,parsed,,missing,15.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-11-20,Peppers only,,15L,15.0,2025-11-20T09:38:00,so much leaking,,,,,,,Peppers only,,,,,,,09:38:00,145L,145.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
cleaned_data.csv,146,cleaned_data.csv::row_146,2025-11-21,10:41:00,2025-11-21T10:41:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_84,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,84,2025-11-21T10:41:00,False,,125L,3 mins,235L (11:34 AM),400A 400B,,20L,so much leaking,Peppers only,,,,,,,,2025-11-21 00:00:00,20L,so much leaking,3 mins,-,,235L (11:34 AM),,10:41:00,125L,,3.0,parsed,125.0,parsed,235.0,parsed,20.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-11-21,Peppers only,,20L,20.0,2025-11-21T10:41:00,so much leaking,3 mins,3.0,400A 400B,,,,Peppers only,,,,235L (11:34 AM),235.0,,10:41:00,125L,125.0,,,parsed,parsed,parsed,parsed,parsed,parsed,missing,missing
cleaned_data.csv,147,cleaned_data.csv::row_147,2025-11-24,11:51:00,2025-11-24T11:51:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_85,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,85,2025-11-24T11:51:00,False,,165L,,,,,70L,so much leaking,Peppers only,,,,,,,,2025-11-24 00:00:00,70L,so much leaking,-,-,,-,,11:51:00,165L,,,missing,165.0,parsed,,missing,70.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-11-24,Peppers only,,70L,70.0,2025-11-24T11:51:00,so much leaking,,,,,,,Peppers only,,,,,,,11:51:00,165L,165.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
cleaned_data.csv,148,cleaned_data.csv::row_148,2025-11-25,08:05:00,2025-11-25T08:05:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_86,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,86,2025-11-25T08:05:00,False,,155L,,,,,10L,so much leaking,Peppers only,,,,,,,,2025-11-25 00:00:00,10L,so much leaking,-,-,,-,,08:05:00,155L,,,missing,155.0,parsed,,missing,10.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-11-25,Peppers only,,10L,10.0,2025-11-25T08:05:00,so much leaking,,,,,,,Peppers only,,,,,,,08:05:00,155L,155.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
cleaned_data.csv,149,cleaned_data.csv::row_149,2025-11-26,09:31:00,2025-11-26T09:31:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_87,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,87,2025-11-26T09:31:00,False,,135L,,,,,20L,so much leaking,Peppers only,,,,,,,,2025-11-26 00:00:00,20L,so much leaking,-,-,,-,,09:31:00,135L,,,missing,135.0,parsed,,missing,20.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-11-26,Peppers only,,20L,20.0,2025-11-26T09:31:00,so much leaking,,,,,,,Peppers only,,,,,,,09:31:00,135L,135.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
cleaned_data.csv,150,cleaned_data.csv::row_150,2025-11-27,11:37:00,2025-11-27T11:37:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_88,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,88,2025-11-27T11:37:00,False,,115L,,,,,20L,so much leaking,Peppers only,,,,,,,,2025-11-27 00:00:00,20L,so much leaking,-,-,,-,,11:37:00,115L,,,missing,115.0,parsed,,missing,20.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-11-27,Peppers only,,20L,20.0,2025-11-27T11:37:00,so much leaking,,,,,,,Peppers only,,,,,,,11:37:00,115L,115.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
cleaned_data.csv,151,cleaned_data.csv::row_151,2025-11-28,10:32:00,2025-11-28T10:32:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_89,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,89,2025-11-28T10:32:00,False,,95L,3 mins 20 secs,205L (11:33 AM),,,20L,so much leaking,Peppers only,,,,,,,,2025-11-28 00:00:00,20L,so much leaking,3 mins 20 secs,-,,205L (11:33 AM),,10:32:00,95L,,3.3333333333333335,parsed,95.0,parsed,205.0,parsed,20.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-11-28,Peppers only,,20L,20.0,2025-11-28T10:32:00,so much leaking,3 mins 20 secs,3.3333333333333335,,,,,Peppers only,,,,205L (11:33 AM),205.0,,10:32:00,95L,95.0,,,parsed,parsed,parsed,parsed,parsed,parsed,missing,missing
cleaned_data.csv,152,cleaned_data.csv::row_152,2025-12-01,12:06:00,2025-12-01T12:06:00,True,how_much_consumed_contains_context_or_uncertainty,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_90,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,90,2025-12-01T12:06:00,True,how_much_consumed_contains_context_or_uncertainty,150L,1 min 45 secs,210L (12:52 PM),300A 300B,,55L (weekend),so much leaking,Peppers only,,,,,,,,2025-12-01 00:00:00,55L (weekend),so much leaking,1 min 45 secs,-,,210L (12:52 PM),,12:06:00,150L,,1.75,parsed,150.0,parsed,210.0,parsed,55.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-12-01,Peppers only,,55L (weekend),55.0,2025-12-01T12:06:00,so much leaking,1 min 45 secs,1.75,300A 300B,,,,Peppers only,,,,210L (12:52 PM),210.0,,12:06:00,150L,150.0,,,parsed,parsed,parsed,parsed,parsed,parsed,missing,missing
cleaned_data.csv,153,cleaned_data.csv::row_153,2025-12-03,12:50:00,2025-12-03T12:50:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_91,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,91,2025-12-03T12:50:00,False,,180L,1 min,180L (3:34 PM),,,30L (holiday),so much leaking,Peppers only,"return tank overflowed and spilled outside,",,,,,,,2025-12-03 00:00:00,30L (holiday),so much leaking,1 min,-,,180L (3:34 PM),,12:50:00,180L,,1.0,parsed,180.0,parsed,180.0,parsed,30.0,parsed,,missing,,missing,True,"return tank overflowed and spilled outside,",Peppers only,False,False,False,False,False,False,,2025-12-03,Peppers only,,30L (holiday),30.0,2025-12-03T12:50:00,so much leaking,1 min,1.0,,,,,Peppers only,"return tank overflowed and spilled outside,","return tank overflowed and spilled outside,",,180L (3:34 PM),180.0,,12:50:00,180L,180.0,,,parsed,parsed,parsed,parsed,parsed,parsed,missing,missing
cleaned_data.csv,154,cleaned_data.csv::row_154,2025-12-04,11:05:00,2025-12-04T11:05:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_92,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,92,2025-12-04T11:05:00,False,,155L,,,,,25L,so much leaking,Peppers only,,,,,,,,2025-12-04 00:00:00,25L,so much leaking,-,-,,-,,11:05:00,155L,,,missing,155.0,parsed,,missing,25.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-12-04,Peppers only,,25L,25.0,2025-12-04T11:05:00,so much leaking,,,,,,,Peppers only,,,,,,,11:05:00,155L,155.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
cleaned_data.csv,155,cleaned_data.csv::row_155,2025-12-05,15:45:00,2025-12-05T15:45:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_93,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,93,2025-12-05T15:45:00,False,,120L,2 mins,190L (4:34 PM),300A 300B,,35L,so much leaking,Peppers only,floater problem,,,,,,,2025-12-05 00:00:00,35L,so much leaking,2 mins,-,,190L (4:34 PM),,15:45:00,120L,,2.0,parsed,120.0,parsed,190.0,parsed,35.0,parsed,,missing,,missing,True,floater problem,Peppers only,False,False,False,False,False,False,,2025-12-05,Peppers only,,35L,35.0,2025-12-05T15:45:00,so much leaking,2 mins,2.0,300A 300B,,,,Peppers only,floater problem,floater problem,,190L (4:34 PM),190.0,,15:45:00,120L,120.0,,,parsed,parsed,parsed,parsed,parsed,parsed,missing,missing
cleaned_data.csv,156,cleaned_data.csv::row_156,2025-12-08,10:38:00,2025-12-08T10:38:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_94,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,94,2025-12-08T10:38:00,False,,145L,,,,,45L,so much leaking,Peppers only,,,,,,,,2025-12-08 00:00:00,45L,so much leaking,-,-,,-,,10:38:00,145L,,,missing,145.0,parsed,,missing,45.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-12-08,Peppers only,,45L,45.0,2025-12-08T10:38:00,so much leaking,,,,,,,Peppers only,,,,,,,10:38:00,145L,145.0,,,parsed,missing,missing,parsed,missing,parsed,missing,missing
cleaned_data.csv,157,cleaned_data.csv::row_157,2025-12-09,13:03:00,2025-12-09T13:03:00,True,mins_added_duration_requires_review,False,,Water consumption in glasshouse new cycle - original data.xlsx::A shape and Gutters::row_95,Water consumption in glasshouse new cycle - original data.xlsx,A shape and Gutters,95,2025-12-09T13:03:00,True,mins_added_not_machine_parseable,115L,manually,160L (1:30 PM),,,30L,so much leaking,Peppers only,,,,,,,,2025-12-09 00:00:00,30L,so much leaking,manually,-,,160L (1:30 PM),,13:03:00,115L,,,manual_entry,115.0,parsed,160.0,parsed,30.0,parsed,,missing,,missing,True,,Peppers only,False,False,False,False,False,False,,2025-12-09,Peppers only,,30L,30.0,2025-12-09T13:03:00,so much leaking,manually,,,,,,Peppers only,,,,160L (1:30 PM),160.0,,13:03:00,115L,115.0,,,parsed,manual_entry,missing,parsed,parsed,parsed,missing,missing
